"","screen_name","text","link","date","year","week","dmy","rt_user","hashtags","cld2","cld3"
"116","@JorgoA","RT @andrisilbi_: „Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt?“ 

Ein Grund mehr für ein Nein zum #Geldspielgesetz #GSGnein https://t.co/Wx3c5LMULE","http://twitter.com/JorgoA/status/987347431447842817",2018-04-20 17:09:00,2018,16,2018-04-20,"RT @andrisilbi_:","c(""#geldspielgesetz "", ""#gsgnein "")","de","de"
"117","@morvjn","RT @andrisilbi_: „Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt?“ 

Ein Grund mehr für ein Nein zum #Geldspielgesetz #GSGnein https://t.co/Wx3c5LMULE","http://twitter.com/morvjn/status/987347761715662849",2018-04-20 17:10:00,2018,16,2018-04-20,"RT @andrisilbi_:","c(""#geldspielgesetz "", ""#gsgnein "")","de","de"
"118","@JorgoA","RT @OhneNetzsperren: @vinschger @AlainS1991 @vecirex Jedes neue Gesetz kann weitere #Netzsperren einführen. Dies wird um Grössenordnungen einfacher, wenn wir mit dem #Geldspielgesetz den #Präzedenzfall schaffen. Das Parlament wird diese ziemlich sicher wieder ins #Urheberrecht reinnnehmen, falls das Geldspielgesetz angenommen würde","http://twitter.com/JorgoA/status/987349576020619265",2018-04-20 17:17:00,2018,16,2018-04-20,"RT @OhneNetzsperren:","c(""#netzsperren "", ""#geldspielgesetz "", ""#präzedenzfall "", ""#urheberrecht "")","de","de"
"119","@JorgoA","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/JorgoA/status/987349990661083136",2018-04-20 17:19:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"120","@pirateexception","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/pirateexception/status/987350458917425155",2018-04-20 17:21:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"121","@xfabio8","RT @TJFAdrian: Heute darf ich am #JFBL18 die @jfblliberal vertreten. Eine ideale Gelegenheit den Freisinn und #GSGnein schmackhaft zu machen.","http://twitter.com/xfabio8/status/987350977895456769",2018-04-20 17:23:00,2018,16,2018-04-20,"RT @TJFAdrian:","c(""#jfbl18 "", ""#gsgnein "")","de","de"
"122","@ThomasLaeubli","@recherdan @FDP_BL @andrisilbi_ Die #Jungfreisinnigen bezwecken einmal mehr, dass die #Digitalwirtschaft einen Profit für eine dürftige Leistung abwirft: Wie sie das #Urheberrecht im Netz missachten, zocken sie die Leute ab und wollen nichts fürs #Gemeinwohl erbringen. Darum ein beherztes JA zum #GSG! #GSGJa","http://twitter.com/ThomasLaeubli/status/987351574396723200",2018-04-20 17:25:00,2018,16,2018-04-20,NA,"c(""#jungfreisinnigen "", ""#digitalwirtschaft "", ""#urheberrecht "", ""#gemeinwohl "", ""#gsg! "", ""#gsgja"")","de","de"
"123","@gsg_nein","https://t.co/iSzmKxorSR
""Welche Signale werden ins Land gesendet, wenn der Staat zur Durchsetzung eines Gesetzes offenkundig auf ein weitgehend nutzloses Mittel setzt?"" #GeldspielgesetzNEIN","http://twitter.com/gsg_nein/status/987352265215414272",2018-04-20 17:28:00,2018,16,2018-04-20,NA,"#geldspielgesetznein","de","de"
"124","@CVP_PDC","Der Parteivorstand der CVP Schweiz befürwortet das #Geldspielgesetz mit 33 Stimmen zu 4 Stimmen bei 3 Enthaltungen. Morgen werden die Delegierten an der #DVCVPCH ihre Parole fassen. https://t.co/D7lYMa88hq","http://twitter.com/CVP_PDC/status/987353084774019072",2018-04-20 17:31:00,2018,16,2018-04-20,NA,"c(""#geldspielgesetz "", ""#dvcvpch "")","de","de"
"125","@wahlch15","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/wahlch15/status/987356548593831937",2018-04-20 17:45:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"126","@wahlch15","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/wahlch15/status/987356703292383232",2018-04-20 17:45:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"127","@thomasdayer","RT @GuidoBalmerEJPD: «Gejubelt würde in Malta und Gibraltar»: Bundesrätin #Sommaruga zu den Folgen einer Ablehnung des Geldspielgesetzes. Im Interview mit @MajaBriner und Roger Braun von den Regionalmedien der @nzz (@tagblatt_ch @LuzernerZeitung etc.).

Auch via https://t.co/MYaRQqTiZj

#GSGja #Vot18 https://t.co/XAR2oIaArH","http://twitter.com/thomasdayer/status/987361246138785792",2018-04-20 18:04:00,2018,16,2018-04-20,"RT @GuidoBalmerEJPD:","c(""#sommaruga "", ""#gsgja "", ""#vot18 "")","de","de"
"128","@demokratie_ch","RT @ChVuille: Heute entscheidet die Berner SVP über das #Geldspielgesetz . Gegen Adrian Amstutz (Ja) tritt Beat Flach (GLP) an – obwohl @NatalieRickli @lukasreimann oder @zac1967 verfügbar gewesen wären. Die Recherche bei @nau_live mit @MBaerlocher https://t.co/M3Z5cMgWyl","http://twitter.com/demokratie_ch/status/987363596882595840",2018-04-20 18:13:00,2018,16,2018-04-20,"RT @ChVuille:","#geldspielgesetz ","de","de"
"129","@FDP_BL","Ja, wir sind stolz auf euch! Ihr gingt voran und habt das Referendum ergriffen! Deshalb stimmen wir jetzt überhaupt über das #Geldspielgesetz ab. #jungfreisinn @Jungfreisinnige @andrisilbi_ @FDP_Liberalen https://t.co/ExdSblux3U","http://twitter.com/FDP_BL/status/987366690009829376",2018-04-20 18:25:00,2018,16,2018-04-20,NA,"c(""#geldspielgesetz "", ""#jungfreisinn "")","de","de"
"130","@buercher","RT @dhuerlimann: Die Glaubwürdigkeit der Schweizer Rechtsordnung wird beschädigt, wenn sie sich zur Rechtsdurchsetzung weitgehend untauglicher Mittel bedient. -- https://t.co/oZMImEsJpe","http://twitter.com/buercher/status/987366918888873986",2018-04-20 18:26:00,2018,16,2018-04-20,"RT @dhuerlimann:","character(0)","de","de"
"131","@ErichAschi","In der SVP gibt es einen Graben zwischen Zürich und Bern #GSG https://t.co/8gXUyTz3Hu via @nzz","http://twitter.com/ErichAschi/status/987367760362602497",2018-04-20 18:29:00,2018,16,2018-04-20,NA,"#gsg ","de","de"
"132","@tatamagdy77","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/tatamagdy77/status/987376650387062784",2018-04-20 19:05:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"133","@Simone_Richner","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/Simone_Richner/status/987377004986105856",2018-04-20 19:06:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"134","@TschankMichel","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/TschankMichel/status/987379278475071488",2018-04-20 19:15:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"135","@asba_j","Ein unmoralisches Angebot: Wie Ausländer sich eine Schweizer Abstimmung kaufen #Geldspielgesetz #politik  https://t.co/ybTBvb5ZWz","http://twitter.com/asba_j/status/987383366805803008",2018-04-20 19:31:00,2018,16,2018-04-20,NA,"c(""#geldspielgesetz "", ""#politik "")","de","de"
"136","@NicolasJutzet","RT @sosicles: Gut gebrüllt, Löwe! @Marcel_Dobler erklärt in der @Handelszeitung , wieso das #Geldspielgesetz abzulehnen ist. #netzsperren https://t.co/4iXYspGmm2","http://twitter.com/NicolasJutzet/status/987387498782511104",2018-04-20 19:48:00,2018,16,2018-04-20,"RT @sosicles:","c(""#geldspielgesetz "", ""#netzsperren "")","de","de"
"137","@martin_candinas","RT @CVP_PDC: Der Parteivorstand der CVP Schweiz befürwortet das #Geldspielgesetz mit 33 Stimmen zu 4 Stimmen bei 3 Enthaltungen. Morgen werden die Delegierten an der #DVCVPCH ihre Parole fassen. https://t.co/D7lYMa88hq","http://twitter.com/martin_candinas/status/987399167453646849",2018-04-20 20:34:00,2018,16,2018-04-20,"RT @CVP_PDC:","c(""#geldspielgesetz "", ""#dvcvpch "")","de","de"
"138","@fabiangrepper","Auch das #Geldspielgesetz <f0><U+009F><U+00A4><U+00AC> wird am @JFAargau Parteitag einstimmig abgelehnt! <f0><U+009F><U+0092><U+00AA><f0><U+009F><U+008F><U+00BB>
. 
@gsg_nein @geldspiel_ja #Geldspielgesetz #GSGnein #NeinzuNetzsperren @fdp_ag #CasinoKartellGesetz @FDP_Liberalen @Jungfreisinnige #CasinoKartell","http://twitter.com/fabiangrepper/status/987403123017830405",2018-04-20 20:50:00,2018,16,2018-04-20,NA,"c(""#geldspielgesetz "", ""#geldspielgesetz "", ""#gsgnein "", ""#neinzunetzsperren "", ""#casinokartellgesetz "", ""#casinokartell"")","de","de"
"139","@ThomasLaeubli","@susanne_brunner @BinderMarianne Natürlich ist die Welt digitaler geworden. Gleichzeitig wollten die #Rechtsbürgerlichen die Inhalte von Urhebern im Netz nicht besser schützen. Und jetzt will man von Online-Spielen nur noch den Profit haben, ohne Kultur &amp; #Bildung zu berücksichtigen. Deshalb #GSGJa!","http://twitter.com/ThomasLaeubli/status/987404766476161024",2018-04-20 20:56:00,2018,16,2018-04-20,NA,"c(""#rechtsbürgerlichen "", ""#bildung "", ""#gsgja!"")","de","de"
"140","@Richard_Koller","#Geldspielgesetz Es gibt KEINE Freiheit mit Internet-Zensur. Wollen wir die Bürgerinnen und Brüger für Unmündig erklären? Die ewige Rechtweisung durch unser Bundesbern und ""SS"" S. Sommaruga muss endlich engedämmt werden. #netzsperren #Casinomonopol #Freiheit @Staatshorror","http://twitter.com/Richard_Koller/status/987415903649325066",2018-04-20 21:41:00,2018,16,2018-04-20,NA,"c(""#geldspielgesetz "", ""#netzsperren "", ""#casinomonopol "", ""#freiheit "")","de","de"
"141","@hans_denkt","RT @Richard_Koller: #Geldspielgesetz Es gibt KEINE Freiheit mit Internet-Zensur. Wollen wir die Bürgerinnen und Brüger für Unmündig erklären? Die ewige Rechtweisung durch unser Bundesbern und ""SS"" S. Sommaruga muss endlich engedämmt werden. #netzsperren #Casinomonopol #Freiheit @Staatshorror","http://twitter.com/hans_denkt/status/987415987891986434",2018-04-20 21:41:00,2018,16,2018-04-20,"RT @Richard_Koller:","c(""#geldspielgesetz "", ""#netzsperren "", ""#casinomonopol "", ""#freiheit "")","de","de"
"142","@Tobias_Hendry","RT @Richard_Koller: #Geldspielgesetz Es gibt KEINE Freiheit mit Internet-Zensur. Wollen wir die Bürgerinnen und Brüger für Unmündig erklären? Die ewige Rechtweisung durch unser Bundesbern und ""SS"" S. Sommaruga muss endlich engedämmt werden. #netzsperren #Casinomonopol #Freiheit @Staatshorror","http://twitter.com/Tobias_Hendry/status/987416830494076928",2018-04-20 21:44:00,2018,16,2018-04-20,"RT @Richard_Koller:","c(""#geldspielgesetz "", ""#netzsperren "", ""#casinomonopol "", ""#freiheit "")","de","de"
"143","@faegnaescht","RT @Richard_Koller: #Geldspielgesetz Es gibt KEINE Freiheit mit Internet-Zensur. Wollen wir die Bürgerinnen und Brüger für Unmündig erklären? Die ewige Rechtweisung durch unser Bundesbern und ""SS"" S. Sommaruga muss endlich engedämmt werden. #netzsperren #Casinomonopol #Freiheit @Staatshorror","http://twitter.com/faegnaescht/status/987419513506484224",2018-04-20 21:55:00,2018,16,2018-04-20,"RT @Richard_Koller:","c(""#geldspielgesetz "", ""#netzsperren "", ""#casinomonopol "", ""#freiheit "")","de","de"
"144","@mhausding","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/mhausding/status/987419841341657090",2018-04-20 21:56:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"145","@glp_ag","RT @beatflach: #Netzsperren sind untauglich u. senden ein fatales Signal des Staates zur Zukunft des freien Internets aus. (Illegales muss man löschen, nicht sperren; Onlinespiele sind nicht illegal, sondern sollten konzessioniert werden). Lesenswert dazu: https://t.co/hMdzSILwYP #GSGNein","http://twitter.com/glp_ag/status/987421207980060674",2018-04-20 22:02:00,2018,16,2018-04-20,"RT @beatflach:","c(""#netzsperren "", ""#gsgnein"")","de","de"
"146","@MikeGasche","@Richard_Koller @faegnaescht @Staatshorror Problem Online-Casinos: Ich schreibe den Algorithmus der zu Glück &amp; Verderben führt selber. In echten Casinos ist das aufgrund der Investitionen &amp; Kontrollen bedingt möglich. Nein, so einfach ist es nicht. Was möglich ist, wird auch gemacht, auch Kriminalität. #Geldspielgesetz","http://twitter.com/MikeGasche/status/987421800656265218",2018-04-20 22:04:00,2018,16,2018-04-20,NA,"#geldspielgesetz","de","de"
"147","@Heierle","RT @Richard_Koller: #Geldspielgesetz Es gibt KEINE Freiheit mit Internet-Zensur. Wollen wir die Bürgerinnen und Brüger für Unmündig erklären? Die ewige Rechtweisung durch unser Bundesbern und ""SS"" S. Sommaruga muss endlich engedämmt werden. #netzsperren #Casinomonopol #Freiheit @Staatshorror","http://twitter.com/Heierle/status/987422656935923713",2018-04-20 22:08:00,2018,16,2018-04-20,"RT @Richard_Koller:","c(""#geldspielgesetz "", ""#netzsperren "", ""#casinomonopol "", ""#freiheit "")","de","de"
"148","@Nightingal_news","Das Geldspielgesetz im Erklärvideo - watson
https://t.co/lJgPZua0hu","http://twitter.com/Nightingal_news/status/987423694652956676",2018-04-20 22:12:00,2018,16,2018-04-20,NA,"character(0)","de","de"
"149","@aldonago","RT @cwasi: Internetzensur nein danke! Keine chinesischen Methoden beim #Geldspielgesetz! Markt und Innovation ist besser als #Netzsperre.  @FDP_Liberalen @Jungfreisinnige #GSGnein @gsg_nein #cewe_newsroom #abst18 #CHvote
<f0><U+009F><U+0091><U+0089> https://t.co/Guf9Ydio8O https://t.co/PfKZqtwG5N","http://twitter.com/aldonago/status/987430905416507399",2018-04-20 22:40:00,2018,16,2018-04-20,"RT @cwasi:","c(""#geldspielgesetz! "", ""#netzsperre. "", ""#gsgnein "", ""#cewe_newsroom "", ""#abst18 "", ""#chvote"")","de","de"
"150","@pdcneuchatelois","RT @CVP_PDC: Der Parteivorstand der CVP Schweiz befürwortet das #Geldspielgesetz mit 33 Stimmen zu 4 Stimmen bei 3 Enthaltungen. Morgen werden die Delegierten an der #DVCVPCH ihre Parole fassen. https://t.co/D7lYMa88hq","http://twitter.com/pdcneuchatelois/status/987439878999863298",2018-04-20 23:16:00,2018,16,2018-04-20,"RT @CVP_PDC:","c(""#geldspielgesetz "", ""#dvcvpch "")","de","de"
"151","@SandroStamm","RT @andrisilbi_: Das Interview mit BR Sommaruga in der Luzerner Zeitung zeigt eindrücklich auf, wie wenig man von einer klugen Regulierung im Internet versteht. Lieber riegelt man das Netz ab und verschliesst die Augen vor den Herausforderungen. Ein Grund mehr, Nein zum #Geldspielgesetz zu sagen.","http://twitter.com/SandroStamm/status/987441838176038912",2018-04-20 23:24:00,2018,16,2018-04-20,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"152","@verathom","Ups: keine #Netzsperren, wenn man vom Ausland auf Casinos oder Swisslos zugreift.
Ob dieses olle #GSG wohl nur eine Farce ist? Wie kam ein solcher Schnellschuss zu Stande? https://t.co/vsIQ6kpJgz","http://twitter.com/verathom/status/987453712108064773",2018-04-21 00:11:00,2018,16,2018-04-21,NA,"c(""#netzsperren, "", ""#gsg "")","de","de"
"153","@danielrohr3","RT @verathom: Ups: keine #Netzsperren, wenn man vom Ausland auf Casinos oder Swisslos zugreift.
Ob dieses olle #GSG wohl nur eine Farce ist? Wie kam ein solcher Schnellschuss zu Stande? https://t.co/vsIQ6kpJgz","http://twitter.com/danielrohr3/status/987454264271360009",2018-04-21 00:13:00,2018,16,2018-04-21,"RT @verathom:","c(""#netzsperren, "", ""#gsg "")","de","de"
"154","@wahlch15","RT @CVP_PDC: Der Parteivorstand der CVP Schweiz befürwortet das #Geldspielgesetz mit 33 Stimmen zu 4 Stimmen bei 3 Enthaltungen. Morgen werden die Delegierten an der #DVCVPCH ihre Parole fassen. https://t.co/D7lYMa88hq","http://twitter.com/wahlch15/status/987550716750385153",2018-04-21 06:36:00,2018,16,2018-04-21,"RT @CVP_PDC:","c(""#geldspielgesetz "", ""#dvcvpch "")","de","de"
"155","@wahlch15","RT @PhTschopp: Der #BDP-Widerstand gegen das neue #Geldspielgesetz wächst: Nach der @aargauer_bdp und der @JBDP_CH empfiehlt nun auch die @PBD_Frib die Ablehnung der Vorlage. Ich werde mich dafür einsetzen, dass am 28. April auch die @BDPSchweiz folgt. #GSGNein @Internet_Zensur https://t.co/Eb9JsUrOY7","http://twitter.com/wahlch15/status/987550739303157760",2018-04-21 06:36:00,2018,16,2018-04-21,"RT @PhTschopp:","c(""#bdp-widerstand "", ""#geldspielgesetz "", ""#gsgnein "")","de","de"
"156","@wahlch15","RT @GuidoBalmerEJPD: «Gejubelt würde in Malta und Gibraltar»: Bundesrätin #Sommaruga zu den Folgen einer Ablehnung des Geldspielgesetzes. Im Interview mit @MajaBriner und Roger Braun von den Regionalmedien der @nzz (@tagblatt_ch @LuzernerZeitung etc.).

Auch via https://t.co/MYaRQqTiZj

#GSGja #Vot18 https://t.co/XAR2oIaArH","http://twitter.com/wahlch15/status/987550813118705664",2018-04-21 06:37:00,2018,16,2018-04-21,"RT @GuidoBalmerEJPD:","c(""#sommaruga "", ""#gsgja "", ""#vot18 "")","de","de"
"157","@wahlch15","RT @Richard_Koller: #Geldspielgesetz Es gibt KEINE Freiheit mit Internet-Zensur. Wollen wir die Bürgerinnen und Brüger für Unmündig erklären? Die ewige Rechtweisung durch unser Bundesbern und ""SS"" S. Sommaruga muss endlich engedämmt werden. #netzsperren #Casinomonopol #Freiheit @Staatshorror","http://twitter.com/wahlch15/status/987551135480283136",2018-04-21 06:38:00,2018,16,2018-04-21,"RT @Richard_Koller:","c(""#geldspielgesetz "", ""#netzsperren "", ""#casinomonopol "", ""#freiheit "")","de","de"
"158","@Heierle","«Warum schützt ihr Casinos, aber uns Künstler nicht?»

Gebannt beobachtet man in der Kulturbranche die Debatte zur Abstimmung über das #Geldspielgesetz vom 10. Juni.

Ein Ja wird definitiv zu weiteren, unsinnigen Netzsperren führen!

 https://t.co/lILVamEDfm","http://twitter.com/Heierle/status/987559550827057157",2018-04-21 07:11:00,2018,16,2018-04-21,NA,"#geldspielgesetz ","de","de"
"159","@andrisilbi_","Das neue #Geldspielgesetz schafft mit Netzsperren für legale Angebote ein Präjudiz für weitere Sperren. Davor haben wir stets gewarnt! Wer das verhindern will, stimmt Nein am 10. Juni. Wir wollen eine bessere Lösung ohne Casinomonopol und Sperren. https://t.co/YiOh5tPS5M https://t.co/3A4mVQ7dl1","http://twitter.com/andrisilbi_/status/987563229885890561",2018-04-21 07:26:00,2018,16,2018-04-21,NA,"#geldspielgesetz ","de","de"
"160","@donbusci","RT @andrisilbi_: Das neue #Geldspielgesetz schafft mit Netzsperren für legale Angebote ein Präjudiz für weitere Sperren. Davor haben wir stets gewarnt! Wer das verhindern will, stimmt Nein am 10. Juni. Wir wollen eine bessere Lösung ohne Casinomonopol und Sperren. https://t.co/YiOh5tPS5M https://t.co/3A4mVQ7dl1","http://twitter.com/donbusci/status/987563570396311558",2018-04-21 07:27:00,2018,16,2018-04-21,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"161","@HansruediWidmer","Was zu erwarten war: Bereits werden weitere Begehrlichkeiten zur Sperrung von Websites angemeldet.  #Geldspielgesetz #Netzsperren #abst18 https://t.co/A3euUGiiK2","http://twitter.com/HansruediWidmer/status/987565288676904960",2018-04-21 07:34:00,2018,16,2018-04-21,NA,"c(""#geldspielgesetz "", ""#netzsperren "", ""#abst18 "")","de","de"
"162","@NZahn42","RT @andrisilbi_: Das neue #Geldspielgesetz schafft mit Netzsperren für legale Angebote ein Präjudiz für weitere Sperren. Davor haben wir stets gewarnt! Wer das verhindern will, stimmt Nein am 10. Juni. Wir wollen eine bessere Lösung ohne Casinomonopol und Sperren. https://t.co/YiOh5tPS5M https://t.co/3A4mVQ7dl1","http://twitter.com/NZahn42/status/987565608811220993",2018-04-21 07:36:00,2018,16,2018-04-21,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"163","@digichr","Bin gespannt was die Befürworter vom #geldspielgesetz dazu sagen… https://t.co/xAg5sjnSQM","http://twitter.com/digichr/status/987566234131714048",2018-04-21 07:38:00,2018,16,2018-04-21,NA,"#geldspielgesetz ","de","de"
"164","@christo0211","Netzsperren für illegale Wettanbieter als Zensur abzulehnen „ist so, als hätte man den Behörden die Einführung von Tempolimiten auf der Autobahn mit dem Argument verboten, es gehe offensichtlich nur darum, allen Bürgerinnen und Bürgern das Auto wegzunehmen“ @philipploser #GSG #JA","http://twitter.com/christo0211/status/987567357576011778",2018-04-21 07:43:00,2018,16,2018-04-21,NA,"c(""#gsg "", ""#ja"")","de","de"
"165","@marcel_baur","Was könnten wir sonst noch so alles sperren? Die Geier kreisen bereits über dem #Geldspielgesetz https://t.co/Qs23hLCVme","http://twitter.com/marcel_baur/status/987568883895799809",2018-04-21 07:49:00,2018,16,2018-04-21,NA,"#geldspielgesetz ","de","de"
"166","@anananas81","RT @andrisilbi_: Das neue #Geldspielgesetz schafft mit Netzsperren für legale Angebote ein Präjudiz für weitere Sperren. Davor haben wir stets gewarnt! Wer das verhindern will, stimmt Nein am 10. Juni. Wir wollen eine bessere Lösung ohne Casinomonopol und Sperren. https://t.co/YiOh5tPS5M https://t.co/3A4mVQ7dl1","http://twitter.com/anananas81/status/987573351840387073",2018-04-21 08:06:00,2018,16,2018-04-21,"RT @andrisilbi_:","#geldspielgesetz ","de","de"
"167","@marcel_baur","Los, Amazon sperren, @siroop_ch geht es schlecht #Geldspielgesetz - schützt die Shoppingsüchtigen und den einheimischen Markt https://t.co/ZTr2p0uhXT","http://twitter.com/marcel_baur/status/987574364261535745",2018-04-21 08:10:00,2018,16,2018-04-21,NA,"#geldspielgesetz ","de","de"
"168","@kochtopfwaermer","RT @digichr: Bin gespannt was die Befürworter vom #geldspielgesetz dazu sagen… https://t.co/xAg5sjnSQM","http://twitter.com/kochtopfwaermer/status/987581967578345472",2018-04-21 08:41:00,2018,16,2018-04-21,"RT @digichr:","#geldspielgesetz ","de","de"
"169","@hans_denkt","... und weitere Branchen werden weitere Sperren fordern!
Wehret den Anfängen! 
Darum Nein zu #Netzsperren und diesem untauglichen #Geldspielgesetz
@gsg_nein @gsg https://t.co/qM7eTgiTLr","http://twitter.com/hans_denkt/status/987586858388459522",2018-04-21 09:00:00,2018,16,2018-04-21,NA,"c(""#netzsperren "", ""#geldspielgesetz"")","de","de"
"170","@MarcelSigner","RT @beatflach: #Netzsperren sind untauglich u. senden ein fatales Signal des Staates zur Zukunft des freien Internets aus. (Illegales muss man löschen, nicht sperren; Onlinespiele sind nicht illegal, sondern sollten konzessioniert werden). Lesenswert dazu: https://t.co/hMdzSILwYP #GSGNein","http://twitter.com/MarcelSigner/status/987587286475952128",2018-04-21 09:02:00,2018,16,2018-04-21,"RT @beatflach:","c(""#netzsperren "", ""#gsgnein"")","de","de"
"171","@verathom","Bei einem Ja des #Geldspielgesetz folgt der nächste Antrag zur #Netzsperre:

<f0><U+009F><U+00A5><U+0081>

Die Musikindustrie.

https://t.co/yrlqBai7bu","http://twitter.com/verathom/status/987589769969401861",2018-04-21 09:12:00,2018,16,2018-04-21,NA,"c(""#geldspielgesetz "", ""#netzsperre:"")","de","de"
"172","@digiges_ch","«Ein Ja zum #Geldspielgesetz könnte zu ""einem Dammbruch"" im Urheberrecht führen, ist der Musikmanager überzeugt.»
(@AargauerZeitung) https://t.co/1E7XMCA31s #Netzsperren #GeldspielgesetzNEIN","http://twitter.com/digiges_ch/status/987590551036932097",2018-04-21 09:15:00,2018,16,2018-04-21,NA,"c(""#geldspielgesetz "", ""#netzsperren "", ""#geldspielgesetznein"")","de","de"
"173","@hans_denkt","RT @digiges_ch: «Ein Ja zum #Geldspielgesetz könnte zu ""einem Dammbruch"" im Urheberrecht führen, ist der Musikmanager überzeugt.»
(@AargauerZeitung) https://t.co/1E7XMCA31s #Netzsperren #GeldspielgesetzNEIN","http://twitter.com/hans_denkt/status/987591466812936192",2018-04-21 09:18:00,2018,16,2018-04-21,"RT @digiges_ch:","c(""#geldspielgesetz "", ""#netzsperren "", ""#geldspielgesetznein"")","de","de"
